fileName,epubVersion,epubStatus,noErrors,noWarnings,errors,warnings,wordCount
./ebooks-cb/ebook_cb-1519736380928-180313-0202/20161227103034_9789023448990.epub,2.0.1,Not well-formed,2,1,OPF-054 RSC-008,OPF-003,175377
./ebooks-cb/ebook_cb-1519736389120-180313-0203/20161227103034_9789023449379.epub,2.0.1,Not well-formed,2,1,OPF-054 RSC-008,OPF-003,230613
./ebooks-cb/ebook_cb-1519736389376-180313-0203/20161227103034_9789023449386.epub,2.0.1,Not well-formed,2,1,OPF-054 RSC-008,OPF-003,80588
./ebooks-cb/ebook_cb-1519736389632-180313-0203/20161227103034_9789023449393.epub,2.0.1,Not well-formed,2,2,OPF-054 RSC-008,OPF-003 PKG-010,87383
./ebooks-cb/ebook_cb-1519736389888-180313-0203/20161227103034_9789023449409.epub,2.0.1,Not well-formed,1,1,RSC-008,OPF-003,41061
./ebooks-cb/ebook_cb-1519736390400-180313-0203/20161227103034_9789023449423.epub,2.0.1,Not well-formed,1,1,RSC-008,OPF-003,78189
./ebooks-cb/ebook_cb-1519736390912-180313-0203/20161227103034_9789023449430.epub,2.0.1,Not well-formed,2,1,OPF-054 RSC-008,OPF-003,24151
./ebooks-cb/ebook_cb-1519736391424-180313-0203/20161227103034_9789023449454.epub,2.0.1,Not well-formed,2,2,OPF-054 RSC-008,OPF-003 PKG-010,117915
./ebooks-cb/ebook_cb-1519736391680-180313-0203/20161227103034_9789023449461.epub,2.0.1,Not well-formed,1,1,RSC-008,OPF-003,107647
./ebooks-cb/ebook_cb-1519736391936-180313-0203/20161227103034_9789023449478.epub,2.0.1,Well-formed,0,1,,PKG-010,53340
./ebooks-cb/ebook_cb-1519736392192-180313-0203/20161227103034_9789023449515.epub,2.0.1,Not well-formed,2,1,OPF-054 RSC-008,OPF-003,51339
./ebooks-cb/ebook_cb-1519736392960-180313-0203/20161227103034_9789023449553.epub,2.0.1,Not well-formed,2,1,OPF-054 RSC-008,OPF-003,226167
./ebooks-cb/ebook_cb-1519736393216-180313-0204/20161227103034_9789023449577.epub,2.0.1,Not well-formed,2,1,OPF-054 RSC-008,OPF-003,290516
./ebooks-cb/ebook_cb-1519736393472-180313-0204/20161227103034_9789023449591.epub,2.0.1,Not well-formed,2,1,OPF-054 RSC-008,OPF-003,34031
